unit_id,cycle,operating_condition,sensor_1,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_2,sensor_20,sensor_21,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_1_z,sensor_2_z,sensor_3_z,sensor_4_z,sensor_5_z,sensor_6_z,sensor_7_z,sensor_8_z,sensor_9_z,sensor_10_z,sensor_11_z,sensor_12_z,sensor_13_z,sensor_14_z,sensor_15_z,sensor_16_z,sensor_17_z,sensor_18_z,sensor_19_z,sensor_20_z,sensor_21_z,sensor_1_z_roll_mean5,sensor_1_z_roll_std5,sensor_1_z_delta_first,sensor_2_z_roll_mean5,sensor_2_z_roll_std5,sensor_2_z_delta_first,sensor_3_z_roll_mean5,sensor_3_z_roll_std5,sensor_3_z_delta_first,sensor_4_z_roll_mean5,sensor_4_z_roll_std5,sensor_4_z_delta_first,sensor_5_z_roll_mean5,sensor_5_z_roll_std5,sensor_5_z_delta_first,sensor_6_z_roll_mean5,sensor_6_z_roll_std5,sensor_6_z_delta_first,sensor_7_z_roll_mean5,sensor_7_z_roll_std5,sensor_7_z_delta_first,sensor_8_z_roll_mean5,sensor_8_z_roll_std5,sensor_8_z_delta_first,sensor_9_z_roll_mean5,sensor_9_z_roll_std5,sensor_9_z_delta_first,sensor_10_z_roll_mean5,sensor_10_z_roll_std5,sensor_10_z_delta_first,sensor_11_z_roll_mean5,sensor_11_z_roll_std5,sensor_11_z_delta_first,sensor_12_z_roll_mean5,sensor_12_z_roll_std5,sensor_12_z_delta_first,sensor_13_z_roll_mean5,sensor_13_z_roll_std5,sensor_13_z_delta_first,sensor_14_z_roll_mean5,sensor_14_z_roll_std5,sensor_14_z_delta_first,sensor_15_z_roll_mean5,sensor_15_z_roll_std5,sensor_15_z_delta_first,sensor_16_z_roll_mean5,sensor_16_z_roll_std5,sensor_16_z_delta_first,sensor_17_z_roll_mean5,sensor_17_z_roll_std5,sensor_17_z_delta_first,sensor_18_z_roll_mean5,sensor_18_z_roll_std5,sensor_18_z_delta_first,sensor_19_z_roll_mean5,sensor_19_z_roll_std5,sensor_19_z_delta_first,sensor_20_z_roll_mean5,sensor_20_z_roll_std5,sensor_20_z_delta_first,sensor_21_z_roll_mean5,sensor_21_z_roll_std5,sensor_21_z_delta_first,rul
synthetic-fleet-01-unit-0001,1,0,506.18429344461026,1.301731079846392,48.133991950505795,501.34891889626215,2380.0,8050.0,8.302628352414656,0.030221130216144018,395.83848501536903,2397.240078126714,100.48255785447621,636.2467471398053,38.03427377814908,23.986602299955678,1591.8783111561906,1437.1223812975777,14.0,21.544660036975927,560.0,2385.0405766495655,9020.584519140923,-3.0991515440309962,-2.8578177919754553,-1.9860490287849313,-0.4859491185980999,-4.1965316291601695,-2.358036021400188,0.35494724141344614,-2.3748169682940152,-2.4825983794391266,-1.549289060024194,-0.2132619037739916,-7.493907133614455,-3.4888034394291476,-3.1207557385924765,-2.9569886945129586,-1.3340476009085651,-0.9458445045224481,-0.17681619430972867,-1.3074777023091984,-3.9878013784461297,-0.4374432429356347,-3.0991515440309962,0.0,0.0,-2.8578177919754553,0.0,0.0,-1.9860490287849313,0.0,0.0,-0.4859491185980999,0.0,0.0,-4.1965316291601695,0.0,0.0,-2.358036021400188,0.0,0.0,0.35494724141344614,0.0,0.0,-2.3748169682940152,0.0,0.0,-2.4825983794391266,0.0,0.0,-1.549289060024194,0.0,0.0,-0.2132619037739916,0.0,0.0,-7.493907133614455,0.0,0.0,-3.4888034394291476,0.0,0.0,-3.1207557385924765,0.0,0.0,-2.9569886945129586,0.0,0.0,-1.3340476009085651,0.0,0.0,-0.9458445045224481,0.0,0.0,-0.17681619430972867,0.0,0.0,-1.3074777023091984,0.0,0.0,-3.9878013784461297,0.0,0.0,-0.4374432429356347,0.0,0.0,125
synthetic-fleet-01-unit-0001,2,0,521.0462345791711,1.3098596960982691,47.576475525889094,510.68570291474424,2400.0,8228.857894683386,8.46786146647083,0.02963785451671208,391.9092966242827,2400.0,102.0,625.4035636832192,38.919531171789316,22.957163831104467,1576.7494974063354,1435.1872390334456,14.410342052094569,21.96719171839333,554.2484294821943,2380.0,9233.29980962229,-1.4033184548821633,-4.405619501926799,-2.667841583411306,-0.5574752963523474,-2.5068431300904557,0.2435197463736328,-1.1252858895638247,-3.2945811924529185,0.30175575285870987,-1.1689488245828592,-1.3229525640995918,-4.92477396494964,0.32825626495339183,-0.5403842490413502,-1.4683288351452515,-1.9902313744157272,-2.2390219316530473,0.3400916025288517,0.48680931012541834,-1.952553120793904,-2.816463344543448,-2.25123499945658,1.1991350770976708,1.695833089148833,-3.6317186469511276,1.094461085038729,-1.5478017099513441,-2.3269453060981187,0.48210013873880925,-0.6817925546263748,-0.5217122074752236,0.05057664532238279,-0.07152617775424747,-3.3516873796253126,1.1947901957851141,1.6896884990697139,-1.0572581375132777,1.8395777250278438,2.601555767773821,-0.3851693240751893,1.0466828846510232,-1.480233130977271,-2.8346990803734666,0.6503715199955444,-0.9197642241589032,-1.0904213132902083,1.9688356881725857,2.7843541322978367,-1.3591189423035266,0.2689411596386559,0.3803402354413348,-0.7681072339367917,0.7846697909356096,-1.1096906603256003,-6.2093405492820475,1.8166514853341724,2.5691331686648144,-1.580273587237878,2.699068801162812,3.8170597043825394,-1.8305699938169133,1.824598178242034,2.5803714895511263,-2.212658764829105,1.052641481439118,1.4886598593677072,-1.662139487662146,0.463991995951492,-0.6561837735071621,-1.5924332180877476,0.9144145280014192,-1.2931774271305994,0.0816377041095615,0.3655090083927584,0.5169077968385803,-0.41033419609189004,1.2687525138874685,1.7942870124346166,-2.9701772496200167,1.4391378443839946,2.035248257652226,-1.6269532937395415,1.6822212464259942,-2.3790201016078134,125
synthetic-fleet-01-unit-0001,3,0,533.0484890733899,1.285488703848114,47.324991323571496,518.074342922428,2399.5557482368217,8227.453522783548,8.300055997723751,0.029993035984875915,400.0,2400.0,100.4858130644495,642.8263212627947,38.97737283293531,23.359751337123875,1611.5685377862085,1396.8169514785345,14.69873755264646,21.218589210080577,554.6474670179139,2380.0,9250.0,-0.03379208336738348,-1.9186216491555068,-1.098692614910076,-1.9757069473287,-1.3193007907698946,-4.36567586882356,-1.0225889689493515,-3.2945811924529185,0.5203542559710809,-2.3092743908466518,-1.8235112170991636,-2.891697042800799,0.24346948976195795,-0.5606450332660787,-2.980164201397762,-1.5906530681592794,0.4237964251410577,0.3400916025288517,-1.3036286059894142,-1.8195724296267721,-1.88608838920966,-1.512087360760181,1.5355716075567447,3.065359460663613,-3.060686314352587,1.2558488396104308,0.9391961428199485,-1.9175277423687713,0.7868154144119271,0.8873564138748553,-1.0063771207597159,0.8402257036256543,-1.4897578287306,-2.674225183340173,1.4459000270276536,2.877230838390275,-2.1600640479500384,2.3109664063962647,-2.007639847423372,-0.5976425390332434,0.8265634468899092,-1.3775362103627975,-2.987993117733284,0.5310261224091303,-0.9197642241589032,-0.5534961235364453,1.6742230919705274,3.0029526354102076,-1.675837425151235,0.5806000911177632,-0.7599853308224578,-1.1199085616575823,0.8241030657398383,-1.610249313325172,-5.103459380454964,2.306302406078286,4.602210090813656,-0.9723592282379326,2.1797169083025834,3.7322729291911054,-1.407261673633302,1.4839639678348284,2.5601107053263976,-2.4684939103519907,0.8662458711458997,-0.023175506884803188,-1.6383106811611905,0.33067767117134567,-0.2566054672507143,-0.9203566703448125,1.3315921382270979,1.3696409296635057,0.16778900358265822,0.2984368556509708,0.5169077968385803,-0.7080989993910647,1.0348227408591648,0.00384909631978414,-2.5866423096222686,1.2152596505135576,2.1682289488193573,-1.7133316588962477,1.198881906972054,-1.4486451462740253,125
synthetic-fleet-01-unit-0001,4,0,522.197443706182,1.3204966713846151,47.03027486828189,523.9716922872082,2380.0,8242.494079570259,8.409920807516551,0.030302894510066337,388.09361756477267,2380.0,100.0101870404897,638.0866767895831,39.35756441515336,23.213574289289923,1586.1196608054067,1376.9767954648069,14.704577249602488,21.713103953786046,549.0478608830703,2400.0,9055.875582825442,-1.2719588624548201,-2.595178478574696,-2.245567388834714,-2.709033148721109,-1.295254342850927,-1.3209155814517297,-2.46371231005399,0.3548592906639519,-2.0206531249122346,-0.6712417660342174,-2.4101201194359625,-1.2689674358751404,-3.4888034394291476,-0.3436558755433758,-1.9903424381886754,-1.2420629648670691,-3.4948410825309453,-3.4057231021686043,-1.8660286949051044,-0.9454941549438769,-2.223901814405179,-1.4520552361838408,1.2595245922758054,1.827192681576176,-2.944309355408114,1.0514808248021283,0.2626393134007592,-1.9995376539852567,0.6630395915661325,-0.2595183600497828,-1.4320411277500642,1.093349079393433,-2.223084030123009,-2.329482473217862,1.3671654631032353,2.9012772863092424,-1.9502769313254613,1.9329820722227768,1.0371204399484584,-1.06415998178843,1.151531814035421,-2.8186595514674364,-2.152280015633975,1.7267478250174182,2.729676258957967,-0.9202853738803927,1.5513927262720213,0.46194525452689206,-1.4246885103719806,0.6906765428065142,0.8780472939899766,-1.4424614511021774,0.9321616676292952,-2.1968582156619707,-4.144836394310008,2.6873504877078376,6.224939697739314,-1.6014702810357364,2.1795794855666295,0.0,-1.1413602241108203,1.3232209548373564,2.777099863049101,-2.348956042311162,0.7466001699489933,0.9666462563242832,-1.5392487520876603,0.33489034719035976,0.09198463604149598,-1.5639777733913456,1.6849582325801098,-2.5489965780084973,-0.7255890228551574,1.803295195938516,-3.2289069078588755,-0.9975814232695747,1.0242586090783707,-0.558550992595906,-2.1763552709526706,1.2875995088452887,3.042307223502253,-1.8409741977734804,1.0116236234394371,-1.7864585714695442,125
synthetic-fleet-01-unit-0001,5,0,518.8172349601639,1.3208878601589187,46.50004754721254,526.5513153519731,2400.0,8118.385163899716,8.409572888172207,0.030562415818192558,397.16161871265956,2380.0,100.22111741753456,659.1943264157923,38.62429121426254,23.486152550253433,1558.810615943376,1396.1441017551997,14.490246643689916,21.502481216897657,537.1300897722822,2394.091131459306,9023.297749453906,-1.657660150585854,0.41781639652876135,-3.4762721730130774,-2.0005766273543837,-2.1778155084943975,-2.6177338321878216,-5.530888412820889,-0.7233439124272911,-2.447083330113164,-0.6529379335109069,-3.4654940601134054,-0.5591518114351189,0.32825626495339183,-2.1341673213046897,-1.9934770009255782,-0.9501021109559069,-0.5103737507419436,-3.4057231021686043,-1.6166158015200385,-2.63132362693427,-1.5939766836519624,-1.4931762190642435,1.0946489506119768,1.4414913934451423,-2.271884205020739,1.757835845027158,3.275634188504217,-2.294884557790821,0.8751371852034421,-1.4902231442281462,-1.545748227670928,0.9804109750099279,-1.5146275087562837,-2.299149080273169,1.1859412406457577,2.018716120665772,-2.0837683114979333,1.700415981915235,-0.25969781078763354,-1.9575056679949216,2.2326781484061957,-5.885835654234334,-1.8664927949926384,1.6262272952485115,1.651473055866724,-1.225644965126947,1.5070955322004689,0.03551504932596261,-1.2703383949997658,0.6905761041800165,0.8963511265132871,-1.8470679729044228,1.2125288525938782,-3.2522321563394136,-3.4276994777350303,2.826272504273252,6.934755322179336,-1.2155249718379106,2.075498484433606,3.8170597043825394,-1.339921643549594,1.2289501446105198,0.9865884172877868,-2.277860234034045,0.6658317581031876,0.9635116935873804,-1.4214194238613096,0.391832121491239,0.3839454899526582,-1.3532569688614653,1.5334045361427675,0.4354707537805045,-1.2616158387178467,1.9686363070386226,-3.2289069078588755,-1.1213882989196675,0.9292308572117893,-0.3091380992108401,-2.2673489421489905,1.133505012063419,1.3564777515118598,-1.7915746949491769,0.8830279276568742,-1.1565334407163277,125
synthetic-fleet-01-unit-0001,6,0,530.5592845764189,1.2536876285847427,48.16594507029408,510.820206664179,2400.0,8089.998950089539,8.427158248436433,0.02957116680657915,384.57239182563086,2400.0,100.92425899766678,653.7420761282756,39.47282034806045,22.837019200959954,1650.0,1387.463143118279,14.683175880235204,21.711908873350282,544.581257392905,2380.0,9250.0,-0.3178246544428405,-0.3604607904144538,0.6332531432970843,-2.3214397504695925,-1.383379962683596,-1.3282737714700157,-3.613244328937038,-3.2945811924529185,0.5203542559710809,-3.797255626295548,-0.14966184280412584,-4.887763572152868,0.32825626495339183,-2.5436934254878136,-1.835042536457558,-2.065254889580505,-4.653749535996703,0.3400916025288517,-0.7851918102623574,-0.6805153608457556,-3.094116160969665,-0.9369108411466123,0.7155704023732212,2.7813268895881555,-1.772412804708539,1.8988687642372595,2.4973570015610016,-1.7710241233744177,1.5945158050741075,2.6193021720820155,-1.9128463540452265,0.8138704956398497,-1.8354906318714925,-1.736518746977854,0.5660465054320766,2.8131516664765734,-1.877815861511899,1.7211279158775306,1.0297622499301724,-2.7511439820650185,1.883091211597908,-3.968191570350484,-2.050445639824419,1.745731266793,-0.9197642241589032,-0.6250544380449055,1.4790524213947684,3.0029526354102076,-1.7199317082540369,1.3420514060892939,-2.247966566271354,-1.8343479607104498,1.2340949293828725,0.06360006096986576,-2.9064707654427133,2.0118778964024004,2.606143561461587,-0.4521130309614029,1.6979585090657783,3.8170597043825394,-1.2245091809286617,1.0310637805241782,0.5770623131046628,-2.053471002422965,0.5604567627245107,1.1219461580554007,-1.5676608815956974,0.4780395112853315,-0.7312072886719401,-2.094837975156316,2.0846385904385567,-3.7079050314742554,-1.1582342793501306,2.051667209997349,0.5169077968385803,-1.016931120510299,0.9324326043076288,0.522285892046841,-1.6058917386289155,0.7921159192693116,3.307286017600374,-2.322909278555983,0.6265607246658904,-2.65667291803403,125
synthetic-fleet-01-unit-0001,7,0,527.1976055955985,1.3065678860568046,47.314279902394944,526.9306795919978,2380.0,8209.867719676553,8.460380047683563,0.030013775065374122,400.0,2400.0,101.40496076069371,636.4625557370877,38.54628635600363,22.928187630605922,1635.1386860945395,1437.1534518120015,14.654723068382726,22.0,560.0,2380.0,9209.136120013267,-0.7014115896322372,-2.8270123631792674,-0.03648430870937973,-0.4848006990845648,-1.5005417030119967,0.44552252627941374,0.35494724141344614,-3.2945811924529185,-0.014536831760809263,-1.3229735401560199,-1.8448314213363852,-0.4547649850799904,-3.4888034394291476,-0.8143542980344958,-1.5357323208408413,-1.5673216519634112,0.4237964251410577,0.3400916025288517,-0.21678995533963216,-2.8106604537152764,-2.8834270004977296,-0.7965294680966271,0.6684970435287353,2.397739954398759,-1.4566913769590326,1.4232720184432743,0.03080542879618786,-1.2447526684340326,1.6575178129608725,1.9495647200755515,-1.89831143459167,0.8442108895138588,0.001148419513535115,-1.5352584615621623,0.3678965829144413,2.695989926148173,-1.8374153055307427,1.784572826304341,2.803558547679602,-2.4550973558695643,2.2776248688051597,0.0,-2.050445639824419,1.745731266793,-0.9197642241589032,-0.6883129549688093,1.4356297118980506,2.4680615476783174,-1.750736651368669,1.3279360708317862,0.2263155198681741,-1.9387237321578084,1.2016732419692793,-1.6315695175623937,-2.0124689694687836,1.8796095374060553,7.039142148534465,-1.2155249718379106,2.075498484433606,0.0,-1.2793031907272907,0.992164082450364,2.3064014405579805,-2.066951699562083,0.5434152353490163,1.4212563736721173,-1.4830789371052344,0.41825556314450735,-0.2332740510548461,-1.5622743037974953,2.3604809954634742,1.3696409296635057,-1.1582342793501306,2.051667209997349,0.5169077968385803,-1.1576509736033094,0.6628918581682868,1.0906877469695662,-1.7775132052131901,0.960964934615603,1.1771409247308533,-2.336302009746839,0.6403126269818589,-2.445983757562095,125
synthetic-fleet-01-unit-0001,8,0,507.16001066842904,1.3287124277418307,46.95475986989878,530.0,2400.0,8300.0,8.363558587083089,0.030103993754070187,394.81401872470667,2380.0,98.0,642.2992155487159,39.20366271084348,23.029428772327964,1571.8958932822243,1414.9064938571598,15.2,21.736054908790706,559.933435523348,2400.0,9046.221336854565,-2.9878165886020254,-1.9938629405016228,-2.886573283704365,-1.3070864290088988,0.7447757229226796,-1.179605019441334,0.33781610420814,0.3548592906639519,-2.1470231644256077,-0.28682422061123203,-2.560426522476655,0.38979700220054125,0.32825626495339183,0.4859783870088814,-2.40804065167746,-1.4658258419251946,-1.2830176176636339,-3.4057231021686043,-4.242957864794501,-1.299321389595234,-2.649459921790012,-1.3873343691435553,1.0322635273696488,0.11133495542897087,-1.4717396352282557,1.42975998124309,0.8639548514738324,-1.6023288021928905,1.8044666204623974,-0.9005242549194339,-1.76458733092771,0.8810383598666399,-0.8211373104107988,-1.1224431588236476,1.100139466028111,4.941307352082849,-1.2002011356542974,1.0896334354568666,1.1784310019588542,-2.183016341238066,2.555799537144434,-0.017131137205306124,-1.320557543201045,1.8550098376282105,2.729676258957967,-1.2217884390481468,1.3682204926967898,0.33557521501351895,-1.346246617321585,1.4200942832390184,1.2624648394129618,-2.0861067932333066,1.228892379773755,-2.347164618702663,-1.3561701604685152,2.0600926685868166,7.883704135814996,-1.198567616799624,2.090689703434318,3.8170597043825394,-1.0699785066722989,1.2568038481256578,3.606734125601358,-1.9525269896180226,0.31548375574464266,0.5489480428354985,-1.4581134918584175,0.4139323533938594,-0.1317782410166295,-1.9036371123584335,2.1117733448951044,-0.3371731131411858,-1.9073972202896219,2.051667209997349,-3.2289069078588755,-1.745516825364327,1.5433389378102018,-2.935480162485303,-1.6734629972068826,0.983181141433005,2.6884799888508955,-2.4889763162629093,0.5955731263868581,-2.2120166788543774,125
synthetic-fleet-01-unit-0001,9,0,522.0807107646401,1.3094881674788887,46.05188700887545,525.1352139561868,2400.0,8300.0,8.498955124319878,0.029579198602520045,390.27896053437547,2380.0021721731887,100.28522390659863,642.9844546160604,38.54169105784322,22.967896569724253,1633.4709536494956,1449.224776351603,14.558859324312806,21.93788432993827,560.0,2384.440761713475,9029.410939143896,-1.2852787634736704,-1.896049027787915,-0.11164205623275118,-0.038623836146798776,-1.8952852224877337,0.06307219929768165,0.35494724141344614,-2.4842664138014023,-2.3670642354052815,-1.18633275294037,-4.357520809031301,-0.9488098627411642,0.32825626495339183,0.4859783870088814,-1.1881920079408945,-2.0562191382648427,-2.775599367056068,-3.4053162742550387,-1.540813609601384,-2.8212252596593523,-2.7916601127871408,-1.3899983493473254,1.0319084643153738,1.8138727805573258,-1.3319137450708993,1.322594197395807,0.9617687641875403,-1.1755437356724978,1.865614025439354,1.8744069725521801,-1.2305054684128478,0.9702666217924546,0.44732528245130115,-1.2424493347510088,1.1550585610252166,2.301246406672436,-0.9234035795044152,1.2193653267772042,2.4211082206978696,-1.6192844309445786,2.7794759255483257,0.0,-1.8883826840941158,1.6354904314879322,-0.10944944550738711,-1.2910706611467564,1.4263222811174128,0.1155341440338451,-1.4492648147028153,1.3769121470662198,0.362956307083824,-2.4755869311523746,1.6075267517761092,-4.144258905257309,-1.2921386458417201,2.068439335303407,6.54509727087329,-0.4351556759231161,1.707040994634922,3.8170597043825394,-0.9040516541618471,1.4207412096541074,3.606734125601358,-1.7920969035684664,0.4615758047359116,1.7687966865720641,-1.6209447265379722,0.464715625909648,-0.7221715373562776,-1.7597887692634582,1.9977032443975882,-1.82975486253362,-1.907315854706909,2.0515929404450373,-3.22850007994531,-1.6804738083035828,1.5438432266057767,-0.23333590729218567,-2.048609218149978,0.9937714485537997,1.1665761187867774,-2.602527975939302,0.5864538531640293,-2.354216869851506,125
synthetic-fleet-01-unit-0001,10,0,529.5297625002894,1.297484780761943,46.9979990622936,517.8049253226411,2380.0,8300.0,8.5193933605151,0.029296882620870927,399.07687887085217,2400.0,100.6152616565538,660.0,39.18227410071068,24.097029112778177,1599.7668578314174,1378.6646700417723,14.740447387246675,21.21975644916827,552.1516415508521,2400.0,9000.0,-0.4352990534397274,0.5328216398036902,-1.6305451222050977,-2.646646408864,-1.1475498637997237,-4.358489099843845,-1.6649184916500668,0.3548592906639519,-2.7520411204931006,-1.7479745857630506,-2.47436246078817,-2.965830672802765,-3.4888034394291476,0.4859783870088814,-1.0040546938565058,-2.3738239456317816,0.11997810748812301,0.3400916025288517,-1.1505631805457894,-1.3484948072013687,-0.18224818717443422,-1.1455261299181,1.0954810461965792,2.663852490591269,-1.3089126964159135,1.3610711673095117,3.3906394317791455,-0.8063983255109018,1.4277951549334924,0.35550390657983355,-1.359719424714771,1.1285647533848586,-2.1606972902659,-1.0363962058120744,1.03180033054686,3.0489817653604456,-1.2715546330356198,1.8888104025483121,-2.0004530784436567,-0.8460904467104144,1.7758264099425123,-2.019865733063513,-1.6727420434758673,1.8802679725475713,2.729676258957967,-1.3520622192227436,1.4930715438264395,-0.2694427410539739,-1.6682721451532445,1.303727177615867,-0.19868552573885667,-2.2773606112873273,1.513289962022067,-2.2611005570141782,-1.7734744181152493,2.134204758725741,4.52807646081169,-1.198567616799624,2.0906897034343177,0.0,-0.38002251249913305,1.3341653377192122,3.606734125601358,-1.594212442154652,0.5560742249019887,1.9529340006564528,-1.905689093473147,0.379223872868697,-1.0397763447232165,-1.6337183976174448,2.112835176965838,1.0658226120105712,-1.1581529137674176,2.051555800626886,0.5169077968385803,-1.5872632841087329,1.562617519790355,0.15691452176340892,-1.7920434542033976,0.9710562442398094,2.639306571244761,-2.3201822766437963,1.2059949797511242,0.2551950557612005,125
